rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/anvil_the_story_of_anvil,Anvil! The Story of Anvil,Jules Brenner,False,Certified-Fresh,Fresh,2009,Two musical wannabes in a perpetual reach for the brass ring. But where it will lead remains unanswered by anything more than what they've always had in great quantity. Hope.,male,"['Documentary', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.8898}",0.8898
m/beware_of_mr_baker,Beware Of Mr. Baker,Jason Gorber,False,Certified-Fresh,Fresh,2013,"Deftly presented, with appropriate respect for the past but a clear sense of intellectual curiosity mixed with editorial detachment, one need not fear from the warnings about Mr. Baker, as long as you duck from the swings of his cane.",male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.056, 'neu': 0.678, 'pos': 0.266, 'compound': 0.8896}",0.8896
m/american_in_paris,An American in Paris,Virginia Graham,False,Certified-Fresh,Fresh,2018,"In the musical line there has been little of any quality since On the Town; so it is with a deep contented sigh that I can now point a recommending finger at something nearly as good, almost as stimulating and undoubtedly aesthetically superior.",female,"['Classics', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.8891}",0.8891
m/cats_2019,Cats,Rohan Naahar,False,Rotten,Rotten,2020,"In it, Ian McKellan (winner of 6 Laurence Olivier Awards, a Tony, a Golden Globe, a SAG Award, 4 Drama Desks, and 2 Critics' Choice Awards, a two-time Oscar and four-time BAFTA nominee) says the words 'meow, meow', while licking the back of his hand.",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.046, 'neu': 0.689, 'pos': 0.265, 'compound': 0.8885}",0.8885
m/cbgb,CBGB,T'Cha Dunlevy,False,Rotten,Rotten,2013,"Ultimately, CBGB tries to be too cute of a film about a great, gritty topic, but for those seeking an innocent trip through a pivotal time in rock, it's better than a kick in the head.",unknown,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.8885}",0.8885
m/20_feet_from_stardom,20 Feet From Stardom,Peter Howell,True,Certified-Fresh,Fresh,2013,"You know all those doo-doo-doos and whoa-whoas-whoas you hear in pop hits? Without them, supplied by the likes of Darlene Love and Merry Clayton, you likely wouldn't be singing along to the songs you hear on your car radio.",male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.8885}",0.8885
m/american_pop,American Pop,Frederic and Mary Ann Brussat,False,Fresh,Fresh,2004,American Pop celebrates the vitality of music which seems to weather all changes and continues to serve as a vehicle for our hopes and dreams.,male,"['Animation', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.8885}",0.8885
m/10009635-soul_men,Soul Men,Lou Lumenick,True,Rotten,Rotten,2008,"Sort of a riff on The Sunshine Boys with hints of Dreamgirls, about all Malcolm D. Lee's relentlessly crass comedy has going for it are some amusing Motown-ish numbers and the chemistry between Mac and his real-life friend Samuel L. Jackson.",mostly_male,"['Comedy', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.8885}",0.8885
m/born_to_be_blue,Born To Be Blue,Brad Wheeler,True,Certified-Fresh,Fresh,2016,"Budreau constructs with imagination and pleasing fluidity, painting a portrait with a soft, sympathetic focus while steering clear of worship.",male,"['Art House & International', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.8885}",0.8885
m/big_star_nothing_can_hurt_me,Big Star: Nothing Can Hurt Me,Bruce Diones,True,Fresh,Fresh,2013,"[Documents] the band's coming together and falling apart and [offers] a passionate tribute to its brilliant, beautiful music.",male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.062, 'neu': 0.506, 'pos': 0.432, 'compound': 0.8885}",0.8885
m/born_into_brothels,Born Into Brothels,Jules Brenner,False,Certified-Fresh,Fresh,2005,"An energized cast to reveal the common aspirations, response to caring and spirit for life that exists on whatever fringe of whatever free society you take as an example.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.8885}",0.8885
m/1152276-rent,Rent,Gary Thompson,False,Rotten,Rotten,2005,"Columbus has talked admirably about his wish to preserve and honor the play. But he's turned Larson's homage to the energy and vitality of youth into a mere facsimile, a stuffy memorial to Larson.",male,"['Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.8885}",0.8885
m/beatles_the_yellow_submarine,Yellow Submarine,Neely Swanson,False,Certified-Fresh,Fresh,2018,"Even if it was originally intended for adolescent and post adolescent Beatles fans, it should still be a marvelous experience for children with its bright colors, flowing movement, and wonderful music.",unknown,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']","{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.8885}",0.8885
m/block_party,Dave Chappelle's Block Party,Micheal Compton,False,Certified-Fresh,Fresh,2019,"Set against the backdrop of a fascinating rap concert, this film gives fans a dose of why the comedian has risen to such huge popularity.",male,"['Comedy', 'Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.623, 'pos': 0.377, 'compound': 0.8885}",0.8885
m/bill_cunningham_new_york_2010,Bill Cunningham New York,Kelly Vance,False,Certified-Fresh,Fresh,2011,A beautiful portrait of a truly happy man.,mostly_female,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.222, 'pos': 0.778, 'compound': 0.8885}",0.8885
m/amandla_a_revolution_in_four_part_harmony,Amandla! A Revolution in Four-Part Harmony,Kenneth Turan,True,Certified-Fresh,Fresh,2003,It leaves you stirred and uplifted not only by its music but also by the determination and courage of the people who sang and danced it on the way to a freer life.,male,"['Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.8885}",0.8885
m/beauty_and_the_beast_2017,Beauty and the Beast,Stephen Whitty,True,Fresh,Fresh,2017,"Ready to proclaim Disney's live-action ""Beauty and the Beast"" this year's best new old musical? Be our guest.",male,"['Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.8885}",0.8885
m/begin_again_2013,Begin Again,Linda Holmes,False,Certified-Fresh,Fresh,2013,"For a movie that could have come off like a Hollywood version of something beautiful and tiny, it's actually quite successful.",female,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.8883}",0.8883
m/1158179-devil_and_daniel_johnston,The Devil and Daniel Johnston,Jason Gorber,False,Certified-Fresh,Fresh,2007,"While a bit draggy in places, the film nonetheless holds up quite well as an enjoyable biopic of a underground musical madman. The ""genius"" moniker does get dangled a bit too often, there's certainly enough beauty and power in Daniel Jonston's music to su",male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.8883}",0.8883
m/anvil_the_story_of_anvil,Anvil! The Story of Anvil,Peter Sobczynski,False,Certified-Fresh,Fresh,2009,"Although my fondness for heavy metal music knows many bounds, I still found ""Anvil"" to be a charming and enormously entertaining film",male,"['Documentary', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.8883}",0.8883
m/1152276-rent,Rent,Jean Lowerison,False,Rotten,Rotten,2005,"Taking the film Rent on its own terms, it succeeds as rock opera, and its likely target audience won't be upset that the original lovely, lyrical score has been translated to a group of mostly pounding rock songs.",male,"['Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.8881}",0.8881
m/cats_2019,Cats,Sandra Hall,True,Rotten,Fresh,2019,"While it's far from being perfect, or even purr-fect, it certainly doesn't warrant the abuse that has been heaped upon it. At the very least, it deserves a chance.",female,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.8877}",0.8877
m/a_bread_factory_part_two_walk_with_me_a_while,"A Bread Factory, Part Two: Walk with Me a While",Matthew Lucas,False,Fresh,Fresh,2019,An endlessly charming labor of love that firmly establishes Wang as one of the most unique and vital voices in American independent cinema.,male,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.8876}",0.8876
m/bandslam,Bandslam,Mack Bates,False,Certified-Fresh,Fresh,2009,"The outcome isn't exactly in doubt, but the ride is pleasant enough along the way. Connell in particular gives a strong central performance, and a couple of the musical numbers are infectious.",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.8874}",0.8874
m/across_the_universe,Across the Universe,Steve Rhodes,False,Rotten,Fresh,2007,"Thoroughly entertaining and delightfully tuneful, this fun little film will have you singing to yourself for days afterwards.",male,"['Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.8874}",0.8874
m/1003436-camelot,Camelot,John J. Puccio,False,Rotten,Fresh,2012,"...a sentimental, idealistic piece of romance and adventure, fluff to be sure, but fluff I continue to enjoy.",male,"['Action & Adventure', 'Classics', 'Comedy', 'Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']","{'neg': 0.0, 'neu': 0.45, 'pos': 0.55, 'compound': 0.8873}",0.8873
m/bride_and_prejudice,Bride and Prejudice,Derek Elley,True,Fresh,Fresh,2004,"Delights in setting itself up as a target for cultural purists but triumphs with its devil-may-care, good-humored fun.",male,"['Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.573, 'pos': 0.427, 'compound': 0.8873}",0.8873
m/10011235-fame,Fame,Tony Macklin,False,Rotten,Fresh,2009,"Burnett's script almost sinks Fame, but the voice of Naturi Naughton, the heart of Dutton, and the energy of Tancharoen give it a pulse. Fame is erratic, but it definitely has a beat.",male,"['Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.8871}",0.8871
m/cats_2019,Cats,Louisa Moore,False,Rotten,Rotten,2020,Sometimes a movie struts its awfulness with such glee that it almost becomes an enjoyably sadistic pleasure rather than a chore to watch.,female,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.8869}",0.8869
m/beatles_the_yellow_submarine,Yellow Submarine,Matt Brunson,False,Certified-Fresh,Fresh,2012,"An outrageously inventive piece of eye-popping pop, it still qualifies as one of the greatest animated movies ever made. (It also landed in the number 11 spot on Creative Loafing's own list of The 20 Greatest Rock Films Ever Made.)",male,"['Action & Adventure', 'Animation', 'Comedy', 'Cult Movies', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy']","{'neg': 0.044, 'neu': 0.703, 'pos': 0.253, 'compound': 0.886}",0.886
m/amandla_a_revolution_in_four_part_harmony,Amandla! A Revolution in Four-Part Harmony,Harvey S. Karten,False,Certified-Fresh,Fresh,2002,Poignant archival shots punctuate the importance of these beautifully rendered freedom songs.,male,"['Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.464, 'pos': 0.536, 'compound': 0.886}",0.886
m/20000_days_on_earth,"20,000 Days on Earth",Graham Young,False,Certified-Fresh,Fresh,2015,It's unlikely to appeal beyond Cave's core fan base -- but they are sure to love its sheer eccentricity.,male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.886}",0.886
m/amazing_grace_2018,Amazing Grace,Glenn Dunks,False,Certified-Fresh,Fresh,2019,"Amazing Grace is as much a treat for fans of documentaries of the 1970s as it is fans of Aretha and gospel music. Well, almost.",male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.886}",0.886
m/angie,Angie,Emanuel Levy,False,Rotten,Rotten,2007,"Updated version of the simplistic working class sagas Hollywood used to make in the 1950s (Marty), except that the protag is an ethnic minority female, miscast by the glorious and beautiful Geena Davis; showing promise, Gandolfini may become a lead actor",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.886}",0.886
m/1012515-little_shop_of_horrors,Little Shop of Horrors,Rob Thomas,False,Certified-Fresh,Fresh,2004,"Both exuberant and mean-spirited, it's just a great musical comedy.",male,"['Comedy', 'Horror', 'Musical & Performing Arts', 'Science Fiction & Fantasy']","{'neg': 0.0, 'neu': 0.366, 'pos': 0.634, 'compound': 0.886}",0.886
m/beauty_is_embarrassing,Beauty Is Embarrassing,Andy Webster,True,Fresh,Fresh,2012,"This exuberant documentary's most affecting message concerns a timelessly profound verity: the value of roots, humor, family and old friends.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.568, 'pos': 0.432, 'compound': 0.886}",0.886
m/block_party,Dave Chappelle's Block Party,Bob Strauss,False,Certified-Fresh,Fresh,2006,"There's an intimate, just-throwing-a-party feel to the whole bash, thanks to Chappelle's pretension-puncturing humor and the sense that, whatever their issues or accomplishments, the artists are there mainly to share some love with their fans.",male,"['Comedy', 'Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.886}",0.886
m/block_party,Dave Chappelle's Block Party,Eric Meyerson,False,Certified-Fresh,Fresh,2006,a winningly entertaining labor of love that also happens to be A work by everyone involved,male,"['Comedy', 'Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.514, 'pos': 0.486, 'compound': 0.886}",0.886
m/bandslam,Bandslam,Andy Webster,True,Certified-Fresh,Fresh,2009,"Tidy, heartfelt direction by Todd Graff (Camp); astute song references; and a David Bowie cameo transcend the formula underpinnings and keep Bandslam buoyant, gratifying and, yes, rocking.",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.886}",0.886
m/beware_of_mr_baker,Beware Of Mr. Baker,Christopher Campbell,False,Certified-Fresh,Fresh,2012,"Wild, funny and richly textured audio-visual treat of a film ... Appealing to some for the same reasons other foul-mouthed, curmudgeonly subjects make for entertaining docs",male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.886}",0.886
m/autumn_spring,Autumn Spring (Babí léto),Donald J. Levit,False,Fresh,Fresh,2003,"A wry, tender embrace of ageing and loving, dying and living, to the fullest, as best one can.",male,"['Art House & International', 'Comedy', 'Documentary', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.886}",0.886
m/beware_of_mr_baker,Beware Of Mr. Baker,Matt Pais,False,Certified-Fresh,Fresh,2013,"I watched Beware of Mr. Baker and longed for the time when rock was good, musicians were gods, and good god, the parties and the playing were species of their own.",male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.886}",0.886
m/burlesque,Burlesque,Kirk Honeycutt,True,Rotten,Fresh,2010,A refreshing throwback to movie musicals that celebrates its stars while indulging in sexy fun.,male,"['Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.514, 'pos': 0.486, 'compound': 0.886}",0.886
m/1196178-patti_smith_dream_of_life,Patti Smith: Dream of Life,V.A. Musetto,True,Fresh,Fresh,2008,"I imagine you could call Dream of Life a loving meditation on a one-of-a-kind performer. And you don't have to be a Smith fan (I am one, by the way) to enjoy.",unknown,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.886}",0.886
m/chicago,Chicago,Karina Montgomery,False,Certified-Fresh,Fresh,2002,Intoxicating! I love love love it. I hope you will too. But you can never say they don't give you every penny's worth.,female,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.8858}",0.8858
m/amadeus,Amadeus,Film4 Staff,False,Certified-Fresh,Fresh,2008,"Milos Forman's well-crafted adaptation of Peter Shaffer's superior play turns out to be a very entertaining film, although it lacks the inventiveness of the original production.",unknown,"['Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.8858}",0.8858
m/cats_2019,Cats,Mary Elizabeth Williams,True,Rotten,Fresh,2019,"There's something uniquely fun about seeing the likes of Ian McKellen and Jennifer Hudson fully committing to their down-on-their-paws characters, a spirited sense of shared strangeness.",mostly_female,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.8858}",0.8858
m/carol_channing_larger_than_life,Carol Channing: Larger Than Life,Dan Kaufman,False,Fresh,Fresh,2012,"Carol Channing: Larger than Life is like a warm cinematic hug from Shubert Alley, not to be missed by anyone with even the remotest passing interest in Channing or Broadway history.",male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.8857}",0.8857
m/1205347-garbage_warrior,Garbage Warrior,Dorothy Woodend,False,Fresh,Fresh,2017,"Director Oliver Hodge's film Garbage Warrior, which picked up the audience award at the VIFF this past fall, was one of the few films that made me feel not only a sense of hope, but more importantly, of resolve.",female,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.8856}",0.8856
m/big_star_nothing_can_hurt_me,Big Star: Nothing Can Hurt Me,Jamie S. Rich,False,Fresh,Fresh,2013,Nothing Can Hurt Me is the perfect music doc in that it services longtime fans while providing the opportunity to make new ones as well.,mostly_female,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.8854}",0.8854
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,Moira MacDonald,True,Fresh,Rotten,2008,Everything works out! Everyone's hair looks great! Some of the kids end up at Juilliard! I hope real high school is like this.,female,['Musical & Performing Arts'],"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.8854}",0.8854
m/air_guitar_nation,Air Guitar Nation,Matthew Turner,False,Certified-Fresh,Fresh,2007,"Hugely entertaining, frequently hilarious documentary with colourful, warm-hearted characters and an infectious energy that'll send you bouncing out of the cinema with a goofy grin on your face.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.8849}",0.8849
m/1196003-princess_and_the_frog,The Princess and the Frog,Rachel Wagner,False,Certified-Fresh,Fresh,2019,The story is very convoluted and complicated but it does teach a nice message and like I said it looks stunning.,female,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']","{'neg': 0.0, 'neu': 0.607, 'pos': 0.393, 'compound': 0.8847}",0.8847
m/1031385-jungle_book,The Jungle Book,Ian Nathan,False,Certified-Fresh,Fresh,2008,"It's a slight tale, of course, and incredibly short, but the characters and songs are pretty much perfect viewing time and again.",male,"['Action & Adventure', 'Animation', 'Kids & Family', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.8847}",0.8847
m/1017346-red_shoes,The Red Shoes,Emanuel Levy,False,Certified-Fresh,Fresh,2007,"A masterpiece from first frame to last, this is easily the most emotionally touching and artistically brilliant ballet melodrama ever made (don't even mention The Turning Point), whose stature grows as time goes by.",male,"['Classics', 'Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.8834}",0.8834
m/boy_friend,The Boy Friend,Variety Staff,True,Fresh,Fresh,2009,"It is delightful entertainment, novel and engaging.",unknown,"['Comedy', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.21, 'pos': 0.79, 'compound': 0.8834}",0.8834
m/amazing_grace_2018,Amazing Grace,Rendy Jones,False,Certified-Fresh,Fresh,2019,"Not a cellphone in sight, just people living in the moment, Amazing Grace is an infectious concert film that celebrates the Queen of Soul.",unknown,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.8834}",0.8834
m/beauty_and_the_beast_2017,Beauty and the Beast,Grant Watson,False,Fresh,Fresh,2019,"If you think you are going to enjoy Beauty and the Beast, then you probably will. If you are flinching at the thought of sitting through, I say trust your instincts.",male,"['Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']","{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.8834}",0.8834
m/1196003-princess_and_the_frog,The Princess and the Frog,Jim Schembri,True,Certified-Fresh,Fresh,2014,"If the film boasts any advantages over digital, it's in the pastel richness of its colours and the elasticity of its characters, who enjoy a degree of comic flexibility and range of expressions we still don't get from computers.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']","{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.8834}",0.8834
m/1023543-white_christmas,White Christmas,Sean Axmaker,False,Certified-Fresh,Fresh,2017,"This 1954 holiday classic, directed by reliable studio hand Michael Curtiz (Casablanca), is sentimental, contrived and stiffly silly, yet it still charmed its way to become the biggest hit of its year...",male,"['Classics', 'Kids & Family', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.8834}",0.8834
m/1128345-company,The Company,Dennis Schwartz,False,Fresh,Fresh,2004,The film just flies through the air with the greatest of ease just as skillfully as any of these fantastic dancers.,male,"['Art House & International', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.8834}",0.8834
m/a_woman_is_a_woman,A Woman Is a Woman (Une femme est une femme),Lisa Kennedy,True,Fresh,Fresh,2003,A charming document of the great filmmaker's fanciful yet serious dreams for cinema.,female,"['Art House & International', 'Classics', 'Comedy', 'Musical & Performing Arts']","{'neg': 0.065, 'neu': 0.402, 'pos': 0.533, 'compound': 0.8834}",0.8834
m/24_hour_party_people,24 Hour Party People,Bruce Kirkland,False,Certified-Fresh,Fresh,2002,"Regardless of its value as cultural anthropology, Party People is energetic, ear-splitting fun with comic absurdity and a pulsating soundtrack.",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.8834}",0.8834
m/24_hour_party_people,24 Hour Party People,Ty Burr,True,Certified-Fresh,Fresh,2002,Great good fun even if you spent the 1980s listening to Loverboy.,male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.466, 'pos': 0.534, 'compound': 0.8834}",0.8834
m/1019829-star_is_born,A Star Is Born,Clyde Gilmour,False,Certified-Fresh,Fresh,2019,Although too long...it's a brilliant and fascinating showpiece for Judy Garland in her triumphal return to films.,male,"['Classics', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.558, 'pos': 0.442, 'compound': 0.8834}",0.8834
m/annie_2012,Annie,Dustin Putman,False,Rotten,Fresh,2014,"A splendid entertainment, full of heart and toe-tapping bliss without becoming goopy and cloying. The soul of who Annie is and what ""Annie"" has always been is still very much in abundance.",male,"['Drama', 'Kids & Family', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.8834}",0.8834
m/chicago,Chicago,Kevin Lally,False,Certified-Fresh,Fresh,2002,"Perhaps the best movie musical since Fosse's own Cabaret, it feels like a movie directed by Bob Fosse -- which is high praise indeed.",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.8834}",0.8834
m/10011235-fame,Fame,Stephen Whitty,True,Rotten,Fresh,2009,"Pleasant, undemanding entertainment for drama-club kids and the people who love them -- a family-friendly salute to young performing artists.",male,"['Drama', 'Musical & Performing Arts', 'Romance']","{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.8834}",0.8834
m/chicago,Chicago,Philip Martin,False,Certified-Fresh,Fresh,2003,"All the main performances are entertaining and touching - if there's an unearned confidence in Zeta-Jones' shirking shoulders, it's appropriate to her character. They all deserve credit - though when a real singer like Queen Latifah has her moment, we un",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.8834}",0.8834
m/anvil_the_story_of_anvil,Anvil! The Story of Anvil,A.O. Scott,True,Certified-Fresh,Fresh,2009,The success of Anvil! The Story of Anvil lies in its ability to make you care about an enterprise you might initially have been inclined to laugh at.,unknown,"['Documentary', 'Drama', 'Musical & Performing Arts']","{'neg': 0.072, 'neu': 0.591, 'pos': 0.337, 'compound': 0.8832}",0.8832
m/black_nativity,Black Nativity,Josh Terry,False,Rotten,Fresh,2017,"Even though Black Nativity feels a little cluttered early on, a strong third act leaves the audience with the clarity of a more satisfying high note (and I mean that literally; a cover of the Stevie Wonder classic ""As"" plays over the closing credits).",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.8832}",0.8832
m/big_chill,The Big Chill,Frederic and Mary Ann Brussat,False,Fresh,Fresh,2004,"A thoroughly entertaining, fluid and wonderfully relaxed movie that delivers some of the finest ensemble acting to be seen on the screen for years.",male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.8832}",0.8832
m/1200743-wrecking_crew,The Wrecking Crew,Jason Gorber,False,Certified-Fresh,Fresh,2015,"The Wrecking Crew is a vital part of the narrative of the golden age of popular music recording, and contains elements that will certainly be used for future, perhaps more sophisticated tellings of this period.",male,"['Documentary', 'Musical & Performing Arts']","{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.8832}",0.8832
m/beatles_the_help,Help!,Widgett Walls,False,Fresh,Fresh,2002,"More cinematically influential than you know, this film showed that the Fab Four had great comic timing amongst their other already well-documented skills.",unknown,"['Comedy', 'Musical & Performing Arts', 'Mystery & Suspense', 'Science Fiction & Fantasy']","{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.8828}",0.8828
m/american-the-bill-hicks-story,American: The Bill Hicks Story,James Bell,False,Certified-Fresh,Fresh,2017,"The film gets as close to Hicks the man as we can hope for, and he emerges as an even more courageous, visionary figure as a result.",male,"['Comedy', 'Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.8826}",0.8826
m/begin_again_2013,Begin Again,Sam Woolf,False,Certified-Fresh,Fresh,2013,"Can a Song Save Your Life? is overproduced, and more than a little fake. But it carries a sweet, and catchy tune that will likely win you over",mostly_male,"['Comedy', 'Drama', 'Musical & Performing Arts']","{'neg': 0.059, 'neu': 0.612, 'pos': 0.329, 'compound': 0.8824}",0.8824
