rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1022373-unforgiven,The Unforgiven,James Sanford,False,Fresh,Fresh,2004,Terrific Western with a strong message,male,"['Action & Adventure', 'Classics', 'Drama', 'Western', 'Romance']","{'neg': 0.0, 'neu': 0.319, 'pos': 0.681, 'compound': 0.7506}",0.7506
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Gary Thompson,False,Rotten,Rotten,2014,A two-hour comedy with only two good jokes in it.,male,"['Comedy', 'Western']","{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.7506}",0.7506
m/10008785-appaloosa,Appaloosa,David Denby,True,Certified-Fresh,Fresh,2008,"In all, Appaloosa is good as far as it goes -- everything in it feels true -- but I wish that Harris had pushed his ideas further.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.7506}",0.7506
m/1065298-cowboy,Cowboy,Matthew Lucas,False,Fresh,Fresh,2019,"Daves brings a kind of gritty realism and strong sense of framing, using the terrific performances of Ford and Lemmon to explore masculine rivalries and western mythos.",male,"['Action & Adventure', 'Classics', 'Western']","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.7506}",0.7506
m/10008785-appaloosa,Appaloosa,Laura Clifford,False,Certified-Fresh,Fresh,2008,...modern in its playfulness while never seeming not of its period. Harris and Mortensen are good enough together to warrant another adventure.,female,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.7506}",0.7506
m/1074022-lone_star,Lone Star,Rob Gonsalves,False,Certified-Fresh,Fresh,2008,The latest chapter in Sayles' ongoing great American novel.,male,"['Drama', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.0, 'neu': 0.522, 'pos': 0.478, 'compound': 0.7506}",0.7506
m/310_to_yuma,3:10 to Yuma,John Beifuss,False,Certified-Fresh,Fresh,2007,Reminded me of what a rare pleasure it has become to watch a straightforward and convincing adult genre film...,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.7506}",0.7506
m/10008785-appaloosa,Appaloosa,Stephen Whitty,True,Certified-Fresh,Fresh,2008,"Ed Harris has the kind of head that would look great on a coin, but it looks even better on a movie screen, as he turns his chiseled features this way and that.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.7506}",0.7506
m/blackthorn,Blackthorn,Rene Rodriguez,True,Certified-Fresh,Rotten,2011,"Although Shepard is perfectly cast as a world-weary outlaw reluctantly drawn into one more adventure, the movie doesn't quite justify the resuscitation of classic film characters for another outing.",male,"['Action & Adventure', 'Western']","{'neg': 0.042, 'neu': 0.753, 'pos': 0.205, 'compound': 0.7501}",0.7501
m/blazing_saddles,Blazing Saddles,Ron Pennington,True,Certified-Fresh,Fresh,2019,Mel Brooks has come up with his most outrageous comedy to date in the brilliantly funny Blazing Saddles.,male,"['Classics', 'Comedy', 'Western']","{'neg': 0.122, 'neu': 0.519, 'pos': 0.359, 'compound': 0.7495}",0.7495
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Calvin Wilson,True,Certified-Fresh,Fresh,2007,Brad Pitt as Jesse James: Seldom has an actor been so perfectly cast.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.7481}",0.7481
m/blackthorn,Blackthorn,John A. Riley,False,Certified-Fresh,Fresh,2012,"A Western in possession of a social conscience, but without lapsing into preaching or patronising, this is an unassuming film in some ways, but ultimately it's self-assured, elegiac and sometimes strikingly beautiful.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.7469}",0.7469
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Claudia Puig,True,Rotten,Fresh,2014,"Plot details can be scattershot, but it succeeds thanks to an outrageously comical deconstruction of Hollywood Westerns and an appealing cast of characters.",female,"['Comedy', 'Western']","{'neg': 0.09, 'neu': 0.646, 'pos': 0.263, 'compound': 0.7469}",0.7469
m/10008785-appaloosa,Appaloosa,Chris Hewitt,False,Certified-Fresh,Fresh,2008,"It's deliberately paced, but this non-Western-fan loved it.",mostly_male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.567, 'pos': 0.433, 'compound': 0.7469}",0.7469
m/1013077-magnificent_seven,The Magnificent Seven,Pete Vonder Haar,False,Certified-Fresh,Fresh,2005,"If you're going to rip someone off, may as well rip off the best",male,"['Action & Adventure', 'Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.743}",0.743
m/broken_lance,Broken Lance,Clyde Gilmour,False,Fresh,Fresh,2019,"The camera work, in improved widescreen CinemaScope, is handsome.",male,"['Classics', 'Drama', 'Western', 'Romance']","{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.743}",0.743
m/bandidas,Bandidas,Randy Cordova,True,Rotten,Fresh,2006,"Silly, breezy fun, fueled by playful chemistry between its charismatic, appealing stars.",mostly_male,"['Action & Adventure', 'Comedy', 'Western']","{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.743}",0.743
m/1041911-unforgiven,Unforgiven,Gary Thompson,False,Certified-Fresh,Fresh,2013,"That's always been Eastwood's appeal -- the imperial authority that he projects on the screen. In Unforgiven, he uses that authority to deliver an anti-violence message that is truly powerful, never shrill and preachy.",male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.743}",0.743
m/10008785-appaloosa,Appaloosa,David Edwards,False,Certified-Fresh,Fresh,2008,"In all, it's a magnificent ride and certainly one of the finest films of the year.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.743}",0.743
m/alamo,The Alamo,William Arnold,False,Rotten,Fresh,2004,"A well-crafted, intelligent, no-nonsense western epic that zips us through the famous siege and the birth of Texas with style, verve and impressive historical accuracy.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.743}",0.743
m/alamo,The Alamo,Eugene Novikov,False,Rotten,Rotten,2004,"I was going to say something clever here, like 'forget The Alamo,' but then I realized that wasn't clever at all. Whoops. Still, the point stands.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.05, 'neu': 0.685, 'pos': 0.265, 'compound': 0.743}",0.743
m/american_outlaws,American Outlaws,William Arnold,False,Rotten,Fresh,2001,The movie has a certain faith in itself and lack of pretension that gradually wins you over.,male,"['Action & Adventure', 'Western']","{'neg': 0.1, 'neu': 0.524, 'pos': 0.376, 'compound': 0.743}",0.743
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,MaryAnn Johanson,False,Certified-Fresh,Fresh,2008,"A measured, brooding meander through dreams of loyalty, shadows of treachery, and the particular psychoses of celebrity for those on both sides of stardom...",unknown,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.743}",0.743
m/10008785-appaloosa,Appaloosa,Katey Rich,False,Certified-Fresh,Fresh,2008,"A satisfying journey that doesn't require too much examination, just an appreciation of the scenery and what it took to get by during this period of American history.",female,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.743}",0.743
m/1059489-wild_bunch,The Wild Bunch,Sheila Johnston,True,Certified-Fresh,Fresh,2018,"Remains hugely impressive, both for its technical brilliance and the emotional ferocity of its themes: old age, friendship, betrayal and the struggle to retain some kind of cock-eyed code of honour in an increasingly cynical world.",female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.196, 'neu': 0.509, 'pos': 0.296, 'compound': 0.7425}",0.7425
m/1041911-unforgiven,Unforgiven,Duane Byrge,True,Certified-Fresh,Fresh,2017,"While not a pretty picture... Unforgiven is a magnificently realized work. In addition to Eastwood's fine, rough performance, Hackman and Freeman stand out.",male,"['Drama', 'Western']","{'neg': 0.092, 'neu': 0.596, 'pos': 0.312, 'compound': 0.7409}",0.7409
m/1074022-lone_star,Lone Star,Scott Weinberg,False,Certified-Fresh,Fresh,2005,"John Sayles is in fine form here, thanks in no small part to an excellent cast.",male,"['Drama', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.097, 'neu': 0.531, 'pos': 0.372, 'compound': 0.7351}",0.7351
m/310_to_yuma,3:10 to Yuma,Jeffrey Chen,False,Certified-Fresh,Fresh,2007,"A rip-roarin' Western with thrilling gunfights to match its moral tug-of-war, and both Bale and Crowe are terrific.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.7351}",0.7351
m/1127407-missing,The Missing,David Sterritt,False,Rotten,Rotten,2003,The movie often works against its own best interests.,male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.7351}",0.7351
m/310_to_yuma,3:10 to Yuma,Richard Schickel,True,Certified-Fresh,Fresh,2007,"When a movie is as entertaining as this one, you begin to think this formerly beloved genre is due for a revival.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.7351}",0.7351
m/310_to_yuma,3:10 to Yuma,JoBlo,False,Certified-Fresh,Fresh,2008,"I was surprised at how engaged I remained throughout almost the entire movie, and much of that credit might have to go to the film's dual leads, Christian Bale and Russell Crowe...",unknown,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.7351}",0.7351
m/1003318-butch_cassidy_and_the_sundance_kid,Butch Cassidy and the Sundance Kid,John J. Puccio,False,Certified-Fresh,Fresh,2000,"In George Roy Hill's vision, the raw vitality of Peckinpah is replaced by a gentle amiability.",male,"['Action & Adventure', 'Classics', 'Western']","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.7351}",0.7351
m/1021312-three_amigos,Three Amigos!,Rita Kempley,True,Rotten,Rotten,2000,"It's a calamity of a comedy, the perfect complement to concession-stand nachos con cheez.",female,"['Comedy', 'Western']","{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.7351}",0.7351
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Jess Lomas,False,Rotten,Fresh,2014,There's no depth to what you see on screen here: MacFarlane is simply doing what he does best; delivering cheap laughs as he continues to try and push the boundaries.,male,"['Comedy', 'Western']","{'neg': 0.06, 'neu': 0.738, 'pos': 0.202, 'compound': 0.7351}",0.7351
m/brimstone_2017,Brimstone,Adam Lee Davies,True,Rotten,Rotten,2017,"Some nice ingredients, but all placed together, tastes pretty foul.",male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.7351}",0.7351
m/310_to_yuma,3:10 to Yuma,Joshua Starnes,False,Certified-Fresh,Rotten,2011,3:10 to Yuma is as heavy on character as it sounds like it should be ... and still a rip-roaring adventure around it; until it all gets away from director James Mangold in a crashing heap of unlikely motivation and flawed decisions.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.7351}",0.7351
m/10008785-appaloosa,Appaloosa,Louise Keller,False,Certified-Fresh,Fresh,2009,"Wearing not only his actor's lawman hat, but also that of director and co-screenwriter, Ed Harris delivers a splendid film, filled with nuances, complexities and substance",female,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.7351}",0.7351
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Ed Frankl,False,Rotten,Fresh,2019,"The best stuff is when McFarlane plays up the rag-tangled daftness of the genre, which is perhaps why comparisons to Mel Brooks may not be entirely defunct.",male,"['Comedy', 'Western']","{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.7351}",0.7351
m/10008785-appaloosa,Appaloosa,Mike McGranaghan,False,Certified-Fresh,Fresh,2009,"Nothing new or groundbreaking here, just a lot of talented people coming together for a well-made and entertaining Western.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.7351}",0.7351
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Lewis Beale,False,Certified-Fresh,Fresh,2007,"Impeccably shot, cast and directed, this is a truly impressive film.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.7351}",0.7351
m/american_outlaws,American Outlaws,Maitland McDonagh,False,Rotten,Rotten,2001,"The boys are buff, puppyish and impeccably barbered, ridin' and robbin' and shootin' with the frisky glee of youngsters blowing off some steam.",unknown,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.7351}",0.7351
m/alamo,The Alamo,Donald Munro,False,Rotten,Rotten,2004,As earnest and safe as looking both ways three times before crossing the street.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.7351}",0.7351
m/1127407-missing,The Missing,Caffeinated Clint,False,Rotten,Fresh,2003,"The performances are great, the chemistry between the two leads is very good, and Ron Howard again proves himself a slick hand behind the camera. But like a lot of these power-packed pictures, there's just something missing.",unknown,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.065, 'neu': 0.701, 'pos': 0.234, 'compound': 0.7349}",0.7349
m/brimstone_2017,Brimstone,Becky Kukla,False,Rotten,Rotten,2017,"What could have been a really interesting film with a unique narrative turns into a pretty grotesque film instead, with tropes rather than well-rounded characters.",female,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.7346}",0.7346
m/310_to_yuma,3:10 to Yuma,Emanuel Levy,False,Certified-Fresh,Fresh,2007,"Boasting a taut script, precise mise-en-scene, and stellear acting from Russell Crowe and Chistian Bale, this oater immediately posits itself as an A-Level Western, much more than an honorable remake of the 1957 film. Will it revive the genre?",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.7322}",0.7322
m/10009274-priest,Priest,David Stratton,False,Rotten,Rotten,2011,"Some scenes on the train have a certain chill, but overall this is likely to short-change genre lovers.",male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.7311}",0.7311
m/alamo,The Alamo,Russ Breimeier,False,Rotten,Fresh,2006,"There are great moments, though it's ultimately a lightweight film and certainly not an Oscar contender.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.069, 'neu': 0.604, 'pos': 0.327, 'compound': 0.7294}",0.7294
m/american_tail_fievel_goes_west,An American Tail - Fievel Goes West,Rachel Wagner,False,Rotten,Fresh,2019,"In the end, it's a pretty entertaining story with twists and turns.",female,"['Action & Adventure', 'Animation', 'Kids & Family', 'Western']","{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.7269}",0.7269
m/american_outlaws,American Outlaws,Kevin Courrier,True,Rotten,Rotten,2001,Whitewashes the characters and fudges all the issues by turning a powerful group of desperadoes into all-American heroes.,male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.7269}",0.7269
m/10009274-priest,Priest,Edward Douglas,False,Rotten,Fresh,2011,It's admirable how a movie with so many obvious influences and references can offer an experience that still feels like its own thing.,male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.7269}",0.7269
m/alamo,The Alamo,Philip Wuntch,True,Rotten,Fresh,2004,An action film of intelligence and compassion.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.45, 'pos': 0.55, 'compound': 0.7269}",0.7269
m/1004177-cimarron,Cimarron,Emanuel Levy,False,Rotten,Rotten,2005,"Cimarron, a rather weak film, is one of the few Westerns to win the Best Picture Oscar.",male,"['Classics', 'Drama', 'Western']","{'neg': 0.121, 'neu': 0.544, 'pos': 0.335, 'compound': 0.7269}",0.7269
m/1127407-missing,The Missing,Jon Niccum,False,Rotten,Fresh,2003,Jones admirably steers clear of the pitfalls of what could potentially be a preposterous (and borderline offensive) character.,male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.7269}",0.7269
m/ballad_of_cable_hogue,The Ballad of Cable Hogue,Michael Ross,False,Fresh,Fresh,2020,"Gentle, affecting, balanced and very funny.",male,"['Action & Adventure', 'Classics', 'Comedy', 'Western', 'Romance']","{'neg': 0.0, 'neu': 0.396, 'pos': 0.604, 'compound': 0.7264}",0.7264
m/1004177-cimarron,Cimarron,John Urbancich,False,Rotten,Rotten,2002,Maybe the most undeserving Best Picture winner ever.,male,"['Classics', 'Drama', 'Western']","{'neg': 0.194, 'neu': 0.304, 'pos': 0.503, 'compound': 0.7257}",0.7257
m/alamo,The Alamo,Joshua Tyler,False,Rotten,Rotten,2004,Great performances and big Texas skies can't fix disjointed storytelling and bland action sequences.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.7237}",0.7237
m/310_to_yuma,3:10 to Yuma,Carla Meyer,False,Certified-Fresh,Fresh,2007,"3:10 to Yuma offers plenty of guns-blazing, pulse-pounding action, but it's the excellent lead performances that stay with you.",female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.7227}",0.7227
m/bone_tomahawk,Bone Tomahawk,Travis Hopson,False,Certified-Fresh,Fresh,2015,"""Bone Tomahawk"" may be too much of a slow burn, overall, but there's a very specific audience out there who are going to love the way it combines Westerns and horror while respecting them both.",male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.112, 'neu': 0.664, 'pos': 0.224, 'compound': 0.7227}",0.7227
m/1059629-quick_and_the_dead,The Quick and the Dead,Rob Vaux,False,Rotten,Fresh,2005,"Raimi's gimmicky but endlessly inventive direction gives it plenty of gas, and the excellent cast takes it the rest of the way.",male,"['Action & Adventure', 'Cult Movies', 'Western']","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.7227}",0.7227
m/1127407-missing,The Missing,Eugene Novikov,False,Rotten,Fresh,2003,"Plagued by script problems... but at least here, the director has a chance to apply his polished craftsmanship to a genuinely interesting project.",male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.7227}",0.7227
m/1046060-high_noon,High Noon,Dennis Schwartz,False,Certified-Fresh,Fresh,2004,Can be enjoyed simply because it's so well done.,male,"['Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 0.537, 'pos': 0.463, 'compound': 0.722}",0.722
m/10008785-appaloosa,Appaloosa,Brett McCracken,False,Certified-Fresh,Fresh,2008,"Appaloosa is entertaining, certainly, but it feels rather slight and feeble next to some of its more superior recent cohorts in the western genre.",male,"['Action & Adventure', 'Western']","{'neg': 0.088, 'neu': 0.632, 'pos': 0.279, 'compound': 0.7218}",0.7218
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Graham Killeen,False,Rotten,Rotten,2014,Jumbling frat-house humor with nostalgic period sets and costumes is like writing a punchline to a Frederic Remington painting. Only less hilarious.,male,"['Comedy', 'Western']","{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.719}",0.719
m/1001553-bad_company,Bad Company,Dick Lochte,False,Fresh,Fresh,2020,"A pleasant enough film, but taken as a whole it has about as much cohesion as a Bob Hope monologue.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.7184}",0.7184
m/310_to_yuma,3:10 to Yuma,Tony Macklin,False,Certified-Fresh,Fresh,2009,"3:10 to Yuma is a big, brawling action-adventure with strong psychological elements. The original 3:10 to Yuma, with Glenn Ford and Van Heflin, directed by Delmer Daves, was a psychological western, and the present version expands on that.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.7184}",0.7184
m/bone_tomahawk,Bone Tomahawk,Chris Packham,True,Certified-Fresh,Fresh,2015,"The characters are thoughtfully embellished, and Zahler's script finds occasional traction with engaging dialogue that includes exploration of the men's contrasting attitudes about marriage.",mostly_male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7184}",0.7184
m/american_outlaws,American Outlaws,Rob Caley,False,Rotten,Rotten,2001,"American Outlaws may well prove to be one of the funniest comedies of the season. Unfortunately, it's supposed to be a Western.",male,"['Action & Adventure', 'Western']","{'neg': 0.086, 'neu': 0.612, 'pos': 0.302, 'compound': 0.7184}",0.7184
m/10008785-appaloosa,Appaloosa,Matthew Turner,False,Certified-Fresh,Fresh,2008,"Enjoyable, frequently offbeat western with an intriguing script and terrific performances from Harris and Mortensen.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}",0.7184
m/310_to_yuma,3:10 to Yuma,Brett McCracken,False,Certified-Fresh,Fresh,2007,"Yuma portrays a West that is stark, barren, and morally ambiguous. Like all the great ""revisionist westerns"" of recent years, very few characters are all good or all bad.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.095, 'neu': 0.649, 'pos': 0.257, 'compound': 0.7184}",0.7184
m/american_outlaws,American Outlaws,Rob Blackwelder,False,Rotten,Rotten,2001,"Narrative techniques are so fundamentally flawed, choppy and uncreative that Outlaws plays like a ESPN highlights reel and not like a movie at all.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.7184}",0.7184
m/bone_tomahawk,Bone Tomahawk,Tara Brady,False,Certified-Fresh,Fresh,2016,"Ultraviolence aside, there's plenty to admire about this innovative genre-bender.",female,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.7184}",0.7184
m/1041911-unforgiven,Unforgiven,Total Film Staff,False,Certified-Fresh,Fresh,2013,Unforgiven exposes the true price behind the way the West was won.,unknown,"['Drama', 'Western']","{'neg': 0.088, 'neu': 0.529, 'pos': 0.382, 'compound': 0.7184}",0.7184
m/1127407-missing,The Missing,Bryce Wilson,False,Rotten,Fresh,2003,"Director Ron Howard has become dark, mature, and exciting.",mostly_male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.0, 'neu': 0.538, 'pos': 0.462, 'compound': 0.7184}",0.7184
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Katie Smith-Wong,False,Rotten,Fresh,2019,"Overall, A Million Ways to Die in the West is entertaining and funny, and it is great to see [Seth] MacFarlane in a live-action role.",female,"['Comedy', 'Western']","{'neg': 0.119, 'neu': 0.579, 'pos': 0.302, 'compound': 0.7184}",0.7184
m/alamo,The Alamo,Sean P. Means,False,Rotten,Rotten,2004,"By creating the only character of depth in an underdeveloped epic, Thornton is the only element of The Alamo truly worth remembering.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.7184}",0.7184
m/alamo,The Alamo,Glenn Lovell,True,Rotten,Fresh,2004,"Yes, a lot of The Alamo is chauvinistic hokum. But what entertaining hokum it is!",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.7177}",0.7177
m/310_to_yuma,3:10 to Yuma,Sean McBride,False,Certified-Fresh,Fresh,2007,three great performances that will satisfy you even if you don't like cowboy flicks.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.104, 'neu': 0.544, 'pos': 0.351, 'compound': 0.7176}",0.7176
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Dustin Putman,False,Rotten,Fresh,2014,"Even when ""A Million Ways to Die in the West"" takes a tumble, it never loses its winsomely sunny, eager-to-please disposition. Thisand the pleasure of watching the movie's charismatic actors mix it upmakes it all worthwhile.",male,"['Comedy', 'Western']","{'neg': 0.087, 'neu': 0.67, 'pos': 0.243, 'compound': 0.7151}",0.7151
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Urban Cinefile Critics,False,Certified-Fresh,Fresh,2007,"Dominik's portrait of the notorious, celebrated outlaw is cinematic, considered and poetic...The film is long and detailed, but so are the rewards",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.07, 'neu': 0.682, 'pos': 0.248, 'compound': 0.7136}",0.7136
m/1001553-bad_company,Bad Company,Jeffrey M. Anderson,False,Fresh,Fresh,2007,"[A] smart, character-driven Western that plays a little like the undercover cop genre.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.7102}",0.7102
m/10009274-priest,Priest,Jim Vejvoda,False,Rotten,Rotten,2011,"On a visceral level, Priest offers enough action and cool bits to probably hold the interest of most 14-year-old boys, but its hodgepodge story and overall derivative nature make it feel like a movie that should have come out back in the '90s.",male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.7096}",0.7096
m/1059489-wild_bunch,The Wild Bunch,Peter Stack,True,Certified-Fresh,Fresh,2000,"A true cinematic touchstone, the film has influenced a generation of movie makers, from Scorsese to Tarantino to Hong Kong action king John Woo.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.7096}",0.7096
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,David Edelstein,True,Rotten,Rotten,2014,Some of the gags do land - maybe one in four. But the genre-parody genre with big stars and poop jokes needs a little more class than MacFarlane is capable of providing.,male,"['Comedy', 'Western']","{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.7096}",0.7096
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Joe Morgenstern,True,Rotten,Rotten,2014,"Some of it sputters, settling for smiles instead of laughs, and much of it flounders while the slapdash script searches, at exhausting length, for ever more common denominators in toilet humor.",male,"['Comedy', 'Western']","{'neg': 0.066, 'neu': 0.712, 'pos': 0.222, 'compound': 0.7096}",0.7096
m/blackthorn,Blackthorn,Dennis Schwartz,False,Certified-Fresh,Fresh,2011,Has good scenic photography and a grand performance by Shepard.,male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.7096}",0.7096
m/1003318-butch_cassidy_and_the_sundance_kid,Butch Cassidy and the Sundance Kid,Roger Ebert,True,Certified-Fresh,Rotten,2004,"William Goldman's script is constantly too cute and never gets up the nerve, by God, to admit it's a Western.",male,"['Action & Adventure', 'Classics', 'Western']","{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.7096}",0.7096
