rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list
m/1003339-bye_bye_birdie,Bye Bye Birdie,Kim Newman,False,Fresh,Fresh,2015,Underrated satirical musical that has contributed more to popular culture than many people are aware of.,mostly_female,"['Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts']"
m/1003339-bye_bye_birdie,Bye Bye Birdie,Tony Sloman,False,Fresh,Fresh,2015,"A wonderfully energetic and colourful adaptation of the smash Broadway hit, satirising the traumatic induction of one Elvis Presley into the US Army.",male,"['Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts']"
m/1003339-bye_bye_birdie,Bye Bye Birdie,Josh Larsen,False,Fresh,Rotten,2019,"Ann-Margret makes one thing clear every second she's on screen in Bye Bye Birdie: no matter how hokey, forcibly madcap, or just plain dumb the material gets, she's coming out of this thing a star.",male,"['Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts']"
m/1003399-calamity_jane,Calamity Jane,Bob Bloom,False,Fresh,Rotten,2002,"An OK musical, derivative of Annie Get Your Gun, which is 100 times better.",male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Christopher Null,False,Fresh,Rotten,2005,So removed from even the most imperceptable nod toward reality that even a history know-nothing like myself found its liberties on the distasteful side.,male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Emanuel Levy,False,Fresh,Fresh,2005,"Poorly directed by David Butler, this musical version of Annie Get Your Gun, features the popular Oscar-winning song, Secret Love, sung by Doris Day.",male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Dennis Schwartz,False,Fresh,Rotten,2005,A modest studio-set musical Western.,male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Bosley Crowther,True,Fresh,Rotten,2006,A shrill and preposterous musical Western.,unknown,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Steve Crum,False,Fresh,Fresh,2006,"Fun, snappy Warner musical with colorful Day and Keel.",male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Ken Hanke,False,Fresh,Fresh,2007,"Neither great, nor perhaps even very good, the film remains a charming artifact.",male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Variety Staff,True,Fresh,Rotten,2009,"Doris Day works very, very hard at being Calamity and is hardly realistic at all.",unknown,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Kate Muir,True,Fresh,Fresh,2016,"As a pistol-packin' cowgirl in fringed leather trousers, Day is terrific, an object of athletic awe and irrepressible good cheer.",female,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Peter Bradshaw,True,Fresh,Fresh,2016,"The tunes are gold, and as Jane approaches a local creek, resplendent in her gorgeous yellow gown, we get one of the most famous visual gags in the history of the musical.",male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Robert Pardi,False,Fresh,Fresh,2016,"Even if the screenwriters were obviously inspired by the mega-success of Annie Get Your Gun, that doesn't make this funny, rambunctious entertainment a mere rip-off.",male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Tony Sloman,False,Fresh,Fresh,2016,"The opening sequence of this wonderful musical is pure pleasure, as Doris Day rides the Deadwood stage across the screen and into our hearts.",male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Jonathan Romney,False,Fresh,Fresh,2016,"Boisterous fun, with Day's performance - as the song goes - as busy as a fizzy sarsaparilla.",male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Neil Smith,False,Fresh,Fresh,2017,Sammy Fain's hummable tunes and Paul Francis Webster's lyrics merit full-throated accompaniment.,male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Rachel Wagner,False,Fresh,Fresh,2019,The songs are catchy and fun (well sung by Doris Day). It's a great movie!,female,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,PJ Nabarro,False,Fresh,Fresh,2019,"Bold, camp and a clear indicator of cinema's lineage to theatre and a vaudeville tradition.",unknown,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003399-calamity_jane,Calamity Jane,Clyde Gilmour,False,Fresh,Rotten,2019,"Doris Day and Howard Keel in a Wild West musical comedy that is only phonily western, hardly ever comical, and only mildly musical.",male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']"
m/1003436-camelot,Camelot,Tony Mastroianni,False,Rotten,Rotten,2003,"A few pretty scenes, several enchanting songs and an awful lot that is tiresome in between.",male,"['Action & Adventure', 'Classics', 'Comedy', 'Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1003436-camelot,Camelot,Rich Cline,False,Rotten,Rotten,2004,so corny you've got to love it,mostly_male,"['Action & Adventure', 'Classics', 'Comedy', 'Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1003436-camelot,Camelot,Steve Crum,False,Rotten,Fresh,2004,Ponderous and super romantic date movie musical.,male,"['Action & Adventure', 'Classics', 'Comedy', 'Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1003436-camelot,Camelot,Emanuel Levy,False,Rotten,Rotten,2005,A handsome to look at but dull and flat musical despite the high caliber talent.,male,"['Action & Adventure', 'Classics', 'Comedy', 'Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1003436-camelot,Camelot,John J. Puccio,False,Rotten,Fresh,2012,"...a sentimental, idealistic piece of romance and adventure, fluff to be sure, but fluff I continue to enjoy.",male,"['Action & Adventure', 'Classics', 'Comedy', 'Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1003436-camelot,Camelot,Matt Brunson,False,Rotten,Rotten,2012,"Often so misguided that it threatens to become a spoof worthy of Monty Python or Mel Brooks -- when Arthur hisses, ""I demand a man's vengeance!"" he sounds exactly like Cloris Leachman bleating, ""Death to King Louis!"" in History of the World: Part I.",male,"['Action & Adventure', 'Classics', 'Comedy', 'Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1003436-camelot,Camelot,Sean Axmaker,False,Rotten,Rotten,2012,... considered a classic by many and a disaster by others. I'm in that other camp.,male,"['Action & Adventure', 'Classics', 'Comedy', 'Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1003436-camelot,Camelot,Tim Brayton,False,Rotten,Rotten,2017,The film that essentially killed off Old Hollywood by virtue of being such a bad box-office flop.,male,"['Action & Adventure', 'Classics', 'Comedy', 'Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1003436-camelot,Camelot,Penelope Houston,False,Rotten,Rotten,2018,"To take all three hours, one probably needs a fairly tireless addiction to knights, toy castles, rapt pauses and battlefield farewells.",female,"['Action & Adventure', 'Classics', 'Comedy', 'Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1003436-camelot,Camelot,Roger Ebert,True,Rotten,Fresh,2018,"Exactly what we were promised: ornate, visually beautiful, romantic and staged as the most lavish production in the history of the Hollywood musical. If that's what you like, you'll like it.",male,"['Action & Adventure', 'Classics', 'Comedy', 'Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1003436-camelot,Camelot,Robert Kotlowitz,False,Rotten,Rotten,2020,"This Camelot could be moved into Disneyland, intact.",male,"['Action & Adventure', 'Classics', 'Comedy', 'Drama', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1003441-camille,Camille,Tim Dirks,False,Fresh,Fresh,2000,"Camille (1936) is one of the most romantically-atmospheric films ever made and a classic, well-known melodramatic love/tragedy",male,"['Classics', 'Drama', 'Romance']"
m/1003441-camille,Camille,Ken Hanke,False,Fresh,Fresh,2003,"Solid, stolid, and not much fun. There are better Garbo films.",male,"['Classics', 'Drama', 'Romance']"
m/1003441-camille,Camille,Christopher Null,False,Fresh,Rotten,2004,"Dreadfully boring romance 'classic' has Garbo as a 1847's French courtesan, trapped in a loveless relationship with a rich man while forsaking her younger, hotter lover.",male,"['Classics', 'Drama', 'Romance']"
m/1003441-camille,Camille,Frank S. Nugent,True,Fresh,Fresh,2004,"Miss Garbo has interpreted Marguerite Gautier with the subtlety that has earned for her the title, 'first lady of the screen.'",male,"['Classics', 'Drama', 'Romance']"
m/1003441-camille,Camille,Emanuel Levy,False,Fresh,Fresh,2005,Garbo gives her most accomplished and touching performance in Cukor's 1937 version of Camille; Robert Taylor is good too as her younger lover.,male,"['Classics', 'Drama', 'Romance']"
m/1003441-camille,Camille,Gabe Leibowitz,False,Fresh,Fresh,2010,"The first half is a bit slow and occasionally corny, but the second half, where Marguerite finds herself forced to make decisions instead of coyly putting them off, really picks up.",male,"['Classics', 'Drama', 'Romance']"
m/1003441-camille,Camille,Adam Lippe,False,Fresh,Fresh,2011,"Garbo seems to be dying of an unspecified movie disease where star power is more apparent than actual illness. Issues of plausibility do not, however, get in the way of the snappy dialogue, which is a big surprise for such a standard melodrama.",male,"['Classics', 'Drama', 'Romance']"
m/1003441-camille,Camille,Walter Goodman,True,Fresh,Fresh,2018,"Miss Garbo, as Marguerite Gauthier, the weak-chested Lady of the Camelias, coughing delicately into a lace hanky, never looked or languished better.",male,"['Classics', 'Drama', 'Romance']"
m/1003441-camille,Camille,Ann Ross,False,Fresh,Fresh,2019,Greta Garbo in a wan but beautiful performance as the famous invalid. A splendidly produced and worth-while picture.,female,"['Classics', 'Drama', 'Romance']"
m/1003441-camille,Camille,Derek Prouse,False,Fresh,Fresh,2020,"In Camille, Cukor's direction led Garbo deeper into the heart of the situations than ever before, and into the greatest triumph of her career.",male,"['Classics', 'Drama', 'Romance']"
m/1003492-cape_fear,Cape Fear,James Kendrick,False,Fresh,Fresh,2001,"works best as a twisted nail-biter, punctuated brilliantly with an apocalyptic score by Bernard Herrmann",male,"['Classics', 'Drama', 'Mystery & Suspense']"
m/1003492-cape_fear,Cape Fear,Alex Sandell,False,Fresh,Fresh,2002,The remake with De Niro had the most to fear from this superior little thriller!,male,"['Classics', 'Drama', 'Mystery & Suspense']"
m/1003492-cape_fear,Cape Fear,Chuck Rudolph,False,Fresh,Fresh,2002,A classic revenge thriller.,male,"['Classics', 'Drama', 'Mystery & Suspense']"
m/1003492-cape_fear,Cape Fear,Nell Minow,False,Fresh,Fresh,2003,Keep-you-up-all-night terrifying!,female,"['Classics', 'Drama', 'Mystery & Suspense']"
m/1003492-cape_fear,Cape Fear,Bosley Crowther,True,Fresh,Fresh,2005,"A cold-blooded, calculated build-up of sadistic menace and shivering dread is accomplished with frightening adroitness in J. Lee Thompson's melodrama Cape Fear.",unknown,"['Classics', 'Drama', 'Mystery & Suspense']"
m/1003492-cape_fear,Cape Fear,Bob Bloom,False,Fresh,Fresh,2006,A tense thriller that holds your attention to the very end. The film is aided by one of Bernard Hermann's better scores.,male,"['Classics', 'Drama', 'Mystery & Suspense']"
m/1003492-cape_fear,Cape Fear,Dennis Schwartz,False,Fresh,Fresh,2007,Unpleasant but suspenseful film noir.,male,"['Classics', 'Drama', 'Mystery & Suspense']"
m/1003492-cape_fear,Cape Fear,"Michael W. Phillips, Jr.",False,Fresh,Fresh,2008,"Its politics are abhorrent to me, but my god, it's such a slick, well-crafted thriller ... that I can't hate it",male,"['Classics', 'Drama', 'Mystery & Suspense']"
m/1003492-cape_fear,Cape Fear,David Nusair,False,Fresh,Fresh,2020,It's clear virtually from the get-go that Cape Fear's success is due almost entirely to Mitchum's absolutely spellbinding turn as the vile antagonist...,male,"['Classics', 'Drama', 'Mystery & Suspense']"
m/1003492-cape_fear,Cape Fear,Mike Massie,False,Fresh,Fresh,2020,"The film gets all the beats right; the situations alternate between nerve-wracking and infuriating and horrifying, all while the pacing stays precise.",male,"['Classics', 'Drama', 'Mystery & Suspense']"
m/1003499-captain_blood,Captain Blood,Ken Hanke,False,Fresh,Fresh,2002,Flynn at his best. Curtiz at the top of his form,male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,"Michael W. Phillips, Jr.",False,Fresh,Fresh,2003,Rousing swashbuckling of the variety that you don't see much anymore.,male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Dennis Schwartz,False,Fresh,Fresh,2004,One of the better swashbucklers.,male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,John J. Puccio,False,Fresh,Fresh,2005,...a great costume epic and quite a lot of fun.,male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Christopher Null,False,Fresh,Fresh,2005,can verge on adventure overkill,male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Nick Schager,False,Fresh,Fresh,2005,Not nearly as exciting as 1940's The Sea Hawk but a sturdy first swashbuckling foray for Flynn.,male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Rory L. Aronsky,False,Fresh,Fresh,2005,"Back then, Warner Brothers sure knew how to make these adventures a great time at the movies and today, ""Captain Blood"" is immensely captivating.",male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Andre Sennwald,True,Fresh,Fresh,2006,"With a spirited and criminally good-looking Australian named Errol Flynn playing the genteel buccaneer to the hilt, the photoplay recaptures the air of high romantic adventure which is so essential to the tale.",male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Mark Bourne,False,Fresh,Fresh,2006,...still holds up today as one of those too-good-to-be-true Hollywood success stories.,male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Emanuel Levy,False,Fresh,Fresh,2008,"The young Errol Flynn shows that he is the perfect swasbuckling hero in Michael Curtiz's enjoyable remake of the 1923 silent; three years later, Flynn made the more impressive Adventures of Robin Hood, also with Olivia De Havilland.",male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Variety Staff,True,Fresh,Fresh,2008,It's a spectacle which will establish both Errol Flynn and Olivia de Havilland.,unknown,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Jeffrey M. Anderson,False,Fresh,Fresh,2009,"It's hard to underestimate its impact at the time, but it's still very effective to this day.",male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Fernando F. Croce,False,Fresh,Fresh,2011,That's how to recreate Fairbanks bravado!,male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Tim Brayton,False,Fresh,Fresh,2011,"Crammed full of all the adventure that $1 million in 1935 dollars could buy... It's all so much candy, I guess, but candy made with the utmost precision and attention.",male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Don Druker,True,Fresh,Fresh,2012,"Michael Curtiz, the most polished of Warner's studio technicians, starts Flynn off royally.",male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Ian Nathan,False,Fresh,Fresh,2012,Lavish pirate adventure that launched Errol Flynn onto 1930's screens and ensured that buckles would be swashed for a good few years to follow.,male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Ann Ross,False,Fresh,Fresh,2019,"It's a good stirring adventure picture, but it lacks too many things to be a genuinely villainous sea piece.",female,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Mike Massie,False,Fresh,Fresh,2020,"With Basil Rathbone in the cast (as the shifty Captain Levasseur), there are nerve-wracking swordfights, hostage/ransom scenarios, and a hint of bloodshed.",male,"['Action & Adventure', 'Classics']"
m/1003499-captain_blood,Captain Blood,Tom Meek,False,Fresh,Fresh,2020,"A classic swashbuckler from Flynn, whose charisma and star power remains eternally bright.",male,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Tim Dirks,False,Fresh,Fresh,2000,"One of cinema's greatest classic adventure stories is Captains Courageous (1937), an adaptation of Rudyard Kipling's novel.",male,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Dan Jardine,False,Fresh,Fresh,2001,"Well-directed, well-acted coming-of-age tale that may have the most hard-bitten viewer in tears by the end.",male,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Fred Topel,False,Fresh,Fresh,2003,Classic coming of age story,male,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Ken Hanke,False,Fresh,Fresh,2003,Still effective old-style literary adaptation.,male,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,"Michael W. Phillips, Jr.",False,Fresh,Fresh,2005,Bartholomew's transition from evil brat to nice kid is so subtle that it's surprising when you notice it.,male,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Robert Roten,False,Fresh,Fresh,2005,There is no better film about sailing than this. There is no better coming of age story than this.,male,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Scott Weinberg,False,Fresh,Fresh,2006,"While perhaps not the ""all-time classic"" that some of its contemporaries are, Captains Courageous still stands up pretty well today.",male,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Dennis Schwartz,False,Fresh,Rotten,2007,This hokum earned Spencer Tracy his first Best Actor Oscar.,male,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Emanuel Levy,False,Fresh,Fresh,2008,"Once you accept Spencer Tracy as a Portuguese fisherman, Victor Fleming's version of Kipling's sea-adventure novel is passably enjoyable by standards of the times.",male,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Steve Crum,False,Fresh,Fresh,2008,"One of the all time best. Adventure, love, and tears. Tracy and Bartholomew are terrific.",male,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Urban Cinefile Critics,False,Fresh,Fresh,2008,"Its themes are entirely relevant to this day, and even technically %u2013 with the integration of sound stage and open sea footage %u2013 it stands the test of time",male,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Dan Jardine,False,Fresh,Fresh,2016,An unlikely love story of two opposites splendidly directed by Fleming.,male,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Matt Brunson,False,Fresh,Fresh,2018,"If that's a Portuguese accent Tracy is sporting, then I'm Katharine Hepburn -- if anything, his performance appears to be based on Chico Marx. Nevertheless, this is top-notch entertainment.",male,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Ann Ross,False,Fresh,Fresh,2019,Captains Courageous is such a beautiful and thrilling picture that one hesitates to classify it as a family film for fear people who haven't any families may be alarmed into staying away.,female,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Meyer Levin (Patterson Murphy),False,Fresh,Fresh,2020,At once the most virile and the tenderest of recent Hollywood photoplays; should rank high on any list of best pictures of all time.,unknown,"['Action & Adventure', 'Classics']"
m/1003531-captains_courageous,Captains Courageous,Mike Massie,False,Fresh,Fresh,2020,"Spencer Tracy delivers a superb performance as the reluctant but unquestionably inspiring father figure, brimming with ideal values, morals, work ethics, and courage.",male,"['Action & Adventure', 'Classics']"
m/1003612-carnival_of_souls,Carnival of Souls,Chris Hicks,False,Fresh,Fresh,2000,"Modern horror filmmakers could learn something from Carnival of Souls. Harvey's technique may be crude, but he knew how to use the materials at hand to create atmosphere, making this film very much worth a look.",mostly_male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Dustin Putman,False,Fresh,Fresh,2000,A nightmarish puzzle. It's aged very well.,male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Joe Brown,True,Fresh,Fresh,2000,Carnival of Souls works well enough as chill-up-the-spine cinema.,male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Roger Ebert,True,Fresh,Fresh,2000,"It depends on crisp black-and-white photography, atmosphere and surprisingly effective acting.",male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Jeffrey M. Anderson,False,Fresh,Fresh,2001,The movie is a triumph of mood over character.,male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,James Kendrick,False,Fresh,Fresh,2001,demonstrates that the quality of scary filmmaking is not directly proportional to the size of the budget,male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,"Michael W. Phillips, Jr.",False,Fresh,Fresh,2002,The visuals of this film make it worth watching.,male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Boxoffice Staff,False,Fresh,Fresh,2002,"Delving into the occult in a devious manner, this intriguing melodrama creates suspense...",unknown,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Brian Mckay,False,Fresh,Fresh,2003,A cult classic that would have subtle yet meaningful influences on the horror genre for decades to come.,male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Ken Hanke,False,Fresh,Fresh,2003,All atmosphere and very little else.,male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Nick Davis,False,Fresh,Fresh,2004,"A genuinely creepy thriller, humble in scope and lacking some polish, but executed with ghoulish intuition.",male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Jon Niccum,False,Fresh,Fresh,2004,An influential little horror gem,male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Steve Crum,False,Fresh,Rotten,2004,"Much overrated horror, not even minor classic in this corner",male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Pablo Villaça,False,Fresh,Rotten,2005,"Com seu roteiro bvio e as pssimas atuaes,  incrivelmente inferior s numerosas produes que supostamente inspirou.",male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Mark Athitakis,False,Fresh,Rotten,2005,"For a flick with a non-existent budget (well, $30,000) and relative amateurs in front of the camera, everybody's lines are practically howler-free.",male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Cole Smithey,False,Fresh,Fresh,2007,The film's subdued black and white photography contributes considerably to its poetic deathly palate of physical and emotional coldness.,male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Adam Smith,False,Fresh,Fresh,2007,"It retains an atmosphere of melancholic, surreal dread.",male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Variety Staff,True,Fresh,Fresh,2007,"Occasionally a feature film emerges from the midwest, although this is the first ever out of Lawrence, Kans, where a group of commercial film pros veered off into a try at producing theatrical entertainment.",unknown,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Jonathan Rosenbaum,True,Fresh,Rotten,2007,There isn't very much here to sustain interest.,male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Dennis Schwartz,False,Fresh,Fresh,2007,A haunting ghost story.,male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Anton Bitel,False,Fresh,Fresh,2009,Harvey leaves enough questions unanswered in this twilight zone to ensure that Carnival Of Souls enjoys a haunting afterlife in the viewer's mind.,male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Steve Biodrowski,False,Fresh,Rotten,2010,"There is a nightmare quality to its best scenes, but the film is essentially a great half-hour Twilight Zone padded out to feature length.",male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Mark R. Leeper,False,Fresh,Fresh,2013,What is amazing about the film CARNIVAL OF SOULS is that the cheap budget works so much in its favor. There is little unreal to get between the actors and the viewer.,male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Matt Brunson,False,Fresh,Fresh,2016,"One of those unique horror movies where the low budget, gritty footage and rough performances combine to create not only an unsettling atmosphere of dread but also a study of existential angst in the face of unimaginable horror.",male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Witney Seibold,False,Fresh,Fresh,2016,The workmanlike approach only serves to highlight its spectral qualities. It's like a kitchen sink version of 'The Shining.',unknown,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Sarah Dobbs,False,Fresh,Fresh,2017,"If characters in a horror movie are watching an old black and white movie on TV late at night, and it's not Night Of The Living Dead, it's almost certainly Carnival Of Souls.",female,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003612-carnival_of_souls,Carnival of Souls,Federico Furzan,False,Fresh,Fresh,2019,A bold film that plays like a perfect nightmare for everyone who's used to standard structures in genre cinema. Still scary after decades. [Full review in Spanish].,male,"['Classics', 'Comedy', 'Horror', 'Mystery & Suspense']"
m/1003707-casablanca,Casablanca,Scott Nash,False,Certified-Fresh,Fresh,1943,"This movie is like Hamlet in that, even if you haven't seen either one of them, you are probably familiar with much of the dialogue.",male,"['Classics', 'Drama', 'Romance']"
m/1003707-casablanca,Casablanca,Chris Hicks,False,Certified-Fresh,Fresh,2000,"The script and direction are crisp and clear, the story is compelling and the casting is first-rate.",mostly_male,"['Classics', 'Drama', 'Romance']"
m/1003707-casablanca,Casablanca,TV Guide Staff,False,Certified-Fresh,Fresh,2000,"More an icon than a work of art, Casablanca is still thoroughly entertaining romantic melodrama, flawlessly directed, subtly played, lovingly evoking our collective daydreams about lost chances and lost loves and love versus honor.",unknown,"['Classics', 'Drama', 'Romance']"
m/1003707-casablanca,Casablanca,Jeffrey Wachs,False,Certified-Fresh,Fresh,2000,"Casablanca is a must-have DVD. It is a nearly flawless presentation of a film that has set the standard for ""timeless.""",male,"['Classics', 'Drama', 'Romance']"
m/1003707-casablanca,Casablanca,Matt Easterbrook,False,Certified-Fresh,Fresh,2000,"This is arguably my favorite film of all time, and I could spend hours extolling its virtues.",male,"['Classics', 'Drama', 'Romance']"
m/1003707-casablanca,Casablanca,Dragan Antulov,False,Certified-Fresh,Fresh,2000,The casting for this movie seems influenced by divine inspiration.,male,"['Classics', 'Drama', 'Romance']"
